#OTU ID	mgm4440370	mgm4440371	mgm4440374	mgm4440375	mgm4440376	mgm4440377	mgm4440380	mgm4480739	mgm4480748	mgm4480750	mgm4487910	mgm4487911	mgm4516541	mgm4516694	mgm4580319	mgm4580320	mgm4580321	mgm4580322	mgm4580323	mgm4580324	mgm4580325	mgm4580326	mgm4580327	mgm4580328	mgm4580329	mgm4580330	mgm4580331	mgm4580332	mgm4580333	mgm4580334	mgm4653307	mgm4694757	mgm4694758	mgm4694759	mgm4694760	mgm4698148	mgm4698149	mgm4698150	mgm4698151	mgm4698152	mgm4698153	mgm4698154	mgm4698155	mgm4698156	mgm4698157	mgm4698158	mgm4698159	mgm4698162	mgm4698163	mgm4698164	mgm4698165	mgm4698166	mgm4698167	mgm4698168	mgm4698169	mgm4698170	mgm4698172	mgm4698175	mgm4698176	mgm4698178	mgm4698179	mgm4698181	mgm4698182	mgm4698183	mgm4698184	mgm4698185	mgm4698186	mgm4698187	mgm4698188	mgm4698189	mgm4698190	mgm4698191
Candidatus.Zambryskibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50806247902851e-05	0.0	1.74620026821636e-06	0.0	1.2379378431409e-05	0.0	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	9.52059065744439e-06	7.44346686912897e-06	0.0	0.0	1.31822935433126e-05	1.63621935156627e-05	0.0	1.48360442567927e-05	1.23917412424185e-05	1.96069932985361e-05	9.44253112131147e-06	0.0	0.0	0.0	5.75735069750304e-06	3.88188209171335e-06	0.0	0.0	0.0	1.2702622710511e-06	0.0	0.0	4.19288090750714e-06	0.0	0.0	3.43609549596602e-06	7.48417097838073e-06	7.96533486267763e-06	0.0	3.15494237497752e-06	5.14842921424673e-06	0.0	4.27286516973957e-06	0.0	5.39762116040219e-06	3.43695760512794e-06	1.56174109143838e-06	0.0	0.0	2.20120317765691e-06	0.0	1.69009323681023e-05	3.00049808268173e-06	0.0	1.06289692557064e-05	0.0	0.0	0.0
Candidatus.Staskawiczbacteria	0.0	0.0004819277108433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002757859900717	0.0	0.0	1.50806247902851e-05	3.95491398062092e-05	0.0	0.0	6.18968921570448e-06	1.6545060472196e-05	0.0	0.0	1.68106781427563e-05	2.11148648648649e-05	9.52059065744439e-06	7.44346686912897e-06	0.0	0.0	1.75763913910835e-05	1.63621935156627e-05	0.0	2.96720885135855e-05	1.80243508980633e-05	2.88945164399479e-05	1.1621576764691e-05	0.0	0.0	5.75668783208893e-06	1.91911689916768e-06	0.0	4.53047309465291e-06	3.14578182115601e-06	7.07148564841988e-06	1.2702622710511e-06	0.0	4.87130024746205e-06	2.09644045375357e-06	4.09218882996137e-06	0.0	3.43609549596602e-06	4.98944731892048e-06	7.96533486267763e-06	1.95676335686667e-06	0.0	0.0	0.0	0.0	0.0	6.47714539248262e-06	1.03108728153838e-05	6.24696436575352e-06	3.10172735196231e-06	3.30416853902884e-06	1.10060158882845e-05	0.0	1.12672882454015e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Wolfebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008319467554076	0.0	0.0	0.0	0.0	0.0	0.0	1.88507809878563e-05	2.63660932041395e-05	1.74620026821636e-06	0.0	6.18968921570448e-06	3.30901209443921e-05	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	9.52059065744439e-06	0.0	0.0	0.0	8.78819569554175e-06	8.18109675783135e-06	0.0	2.44358375994233e-05	1.12652193112896e-05	2.21868608378171e-05	8.71618257351828e-06	0.0	0.0	5.75668783208893e-06	1.91911689916768e-06	0.0	6.79570964197936e-06	3.14578182115601e-06	0.0	1.2702622710511e-06	6.25555180222447e-06	0.0	4.19288090750714e-06	0.0	2.74425969478344e-06	1.03082864878981e-05	0.0	0.0	0.0	0.0	0.0	2.77842607719579e-06	4.27286516973957e-06	3.03268322713888e-06	6.47714539248262e-06	0.0	4.68522327431514e-06	0.0	3.30416853902884e-06	1.10060158882845e-05	0.0	0.0	9.00149424804518e-06	0.0	0.0	0.0	0.0	0.0
Candidatus.Harrisonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008319467554076	0.0	0.0	0.0	0.0	0.0	0.0	3.77015619757127e-06	2.63660932041395e-05	0.0	0.0	0.0	1.6545060472196e-05	0.0	0.0	1.12071187618375e-05	4.22297297297297e-05	0.0	0.0	0.0	0.0	4.39409784777087e-06	0.0	0.0	2.5308546085117e-05	2.25304386225791e-05	3.04424369635165e-05	1.706919087314e-05	0.0	6.3325607609205e-06	0.0	3.83823379833536e-06	7.76376418342669e-06	4.53047309465291e-06	3.14578182115601e-06	4.71432376561325e-06	0.0	0.0	0.0	0.0	1.22765664898841e-05	0.0	0.0	0.0	0.0	0.0	3.15494237497752e-06	0.0	2.77842607719579e-06	0.0	6.06536645427775e-06	5.39762116040219e-06	6.87391521025588e-06	0.0	0.0	3.30416853902884e-06	2.20120317765691e-06	0.0	5.63364412270077e-06	9.00149424804518e-06	3.75797159725067e-06	0.0	0.0	0.0	2.590358168824e-06
Candidatus.Taylorbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008319467554076	0.0	0.0	0.0	0.0002757859900717	0.0	0.0001093732910423	7.54031239514253e-06	3.95491398062092e-05	1.74620026821636e-06	0.0	6.18968921570448e-06	0.0	0.0	0.0	5.60355938091876e-06	0.0	1.42808859861666e-05	0.0	0.0	0.0	2.19704892388544e-05	1.63621935156627e-05	0.0	2.00722951709549e-05	1.50202924150527e-05	2.32188078535296e-05	8.71618257351828e-06	0.0	1.89976822827615e-05	0.0	1.91911689916768e-06	7.76376418342669e-06	0.0	0.0	2.35716188280663e-06	0.0	0.0	4.87130024746205e-06	4.19288090750714e-06	4.09218882996137e-06	0.0	0.0	0.0	0.0	1.95676335686667e-06	3.15494237497752e-06	0.0	5.55685215439158e-06	0.0	6.06536645427775e-06	5.39762116040219e-06	0.0	3.12348218287676e-06	3.10172735196231e-06	3.30416853902884e-06	0.0	1.42371047423796e-05	1.12672882454015e-05	0.0	0.0	0.0	8.97070168828606e-06	1.24677397234655e-05	1.0361432675296e-05
Candidatus.Buchananbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003254149040026	0.0	0.0005760368663594	0.0	0.0013579268982686	0.0039374384775237	0.0	3.95491398062092e-05	1.74620026821636e-06	0.0	0.0	3.30901209443921e-05	0.0	0.0	1.12071187618375e-05	1.05574324324324e-05	9.52059065744439e-06	1.48869337382579e-05	0.0	0.0003491620111731	3.07586849343961e-05	2.45432902734941e-05	0.0	2.35631291137296e-05	1.23917412424185e-05	2.27028343456734e-05	6.9003112040353e-06	0.0	0.0	0.0	3.83823379833536e-06	3.88188209171335e-06	0.0	3.14578182115601e-06	0.0	1.2702622710511e-06	0.0	1.46139007423862e-05	0.0	1.22765664898841e-05	0.0	0.0	7.48417097838073e-06	7.96533486267763e-06	0.0	0.0	5.14842921424673e-06	2.77842607719579e-06	4.27286516973957e-06	0.0	3.23857269624131e-06	0.0	0.0	6.20345470392462e-06	3.30416853902884e-06	4.40240635531381e-06	3.5592761855949e-06	5.63364412270077e-06	0.0	0.0	0.0	0.0	1.24677397234655e-05	2.590358168824e-06
Candidatus.Portnoybacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77015619757127e-06	3.95491398062092e-05	0.0	0.0	1.85690676471134e-05	9.92703628331762e-05	0.0	0.0	1.12071187618375e-05	2.11148648648649e-05	1.90411813148888e-05	7.44346686912897e-06	0.0	0.0	4.39409784777087e-06	8.18109675783135e-06	0.0	2.61812545708107e-05	1.6522321656558e-05	2.16708873299609e-05	1.12584024907944e-05	0.0	0.0	0.0	0.0	3.88188209171335e-06	2.26523654732645e-06	0.0	0.0	1.2702622710511e-06	6.25555180222447e-06	0.0	2.09644045375357e-06	1.22765664898841e-05	2.74425969478344e-06	0.0	2.49472365946024e-06	0.0	1.95676335686667e-06	3.15494237497752e-06	5.14842921424673e-06	0.0	8.54573033947914e-06	6.06536645427775e-06	1.07952423208044e-05	6.87391521025588e-06	6.24696436575352e-06	0.0	0.0	8.80481271062763e-06	7.11855237118979e-06	1.69009323681023e-05	0.0	0.0	2.65724231392661e-06	0.0	0.0	2.590358168824e-06
Candidatus.Adlerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77015619757127e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39409784777087e-06	8.18109675783135e-06	0.0	3.49083394277476e-06	7.51014620752637e-07	2.57986753928106e-06	1.81587136948297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.96533486267763e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56174109143838e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Sungbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77015619757127e-06	1.31830466020697e-05	0.0	0.0	0.0	3.30901209443921e-05	0.0	0.0	0.0	0.0	1.42808859861666e-05	1.48869337382579e-05	0.0	0.0	4.39409784777087e-06	8.18109675783135e-06	0.0	1.22179187997117e-05	3.37956579338687e-06	4.64376157070591e-06	4.35809128675914e-06	0.0	0.0	5.75668783208893e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49472365946024e-06	0.0	0.0	0.0	5.14842921424673e-06	0.0	4.27286516973957e-06	0.0	4.31809692832175e-06	1.03108728153838e-05	4.68522327431514e-06	0.0	0.0	2.20120317765691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Jorgensenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6545060472196e-05	0.0	0.0	5.60355938091876e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.18109675783135e-06	0.0	1.04725018283243e-05	2.25304386225791e-06	7.73960261784319e-06	4.35809128675914e-06	0.0	0.0	0.0	0.0	3.88188209171335e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.96533486267763e-06	1.95676335686667e-06	3.15494237497752e-06	5.14842921424673e-06	0.0	0.0	0.0	0.0	0.0	3.12348218287676e-06	0.0	3.30416853902884e-06	0.0	0.0	0.0	3.00049808268173e-06	0.0	0.0	0.0	0.0	0.0
Candidatus.Liptonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002263211497114	0.0	3.77015619757127e-06	2.63660932041395e-05	0.0	0.0	1.2379378431409e-05	0.0	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	0.0	0.0	0.0	0.0	0.0	8.18109675783135e-06	0.0	1.48360442567927e-05	6.00811696602109e-06	5.67570858641834e-06	2.90539419117276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43609549596602e-06	4.98944731892048e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31809692832175e-06	6.87391521025588e-06	3.12348218287676e-06	0.0	0.0	4.40240635531381e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Tagabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31830466020697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.76029532872219e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.10895939985583e-06	4.1305804141395e-06	5.15973507856213e-06	2.90539419117276e-06	0.0	0.0	0.0	0.0	0.0	2.26523654732645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95676335686667e-06	0.0	0.0	0.0	0.0	0.0	2.15904846416087e-06	0.0	3.12348218287676e-06	0.0	0.0	2.20120317765691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Ryanbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003254149040026	0.0	0.0005760368663594	0.0	0.0	0.0001093732910423	7.54031239514253e-06	2.63660932041395e-05	0.0	3.81389707817345e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.90411813148888e-05	7.44346686912897e-06	0.0	0.0	4.39409784777087e-06	1.63621935156627e-05	0.0	6.10895939985583e-06	4.50608772451582e-06	6.19168209427455e-06	3.26856846506935e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54052454210221e-06	0.0	4.87130024746205e-06	0.0	0.0	0.0	3.43609549596602e-06	4.98944731892048e-06	0.0	0.0	3.15494237497752e-06	0.0	0.0	0.0	0.0	1.07952423208044e-06	3.43695760512794e-06	0.0	6.20345470392462e-06	0.0	2.20120317765691e-06	3.5592761855949e-06	0.0	0.0	3.75797159725067e-06	0.0	0.0	0.0	0.0
Candidatus.Wildermuthbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.76029532872219e-06	7.44346686912897e-06	0.0	0.0	0.0	0.0	0.0	3.49083394277476e-06	1.50202924150527e-06	3.61181455499349e-06	3.99491701286254e-06	0.0	0.0	5.75668783208893e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74425969478344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27286516973957e-06	0.0	0.0	3.43695760512794e-06	4.68522327431514e-06	0.0	0.0	2.20120317765691e-06	0.0	0.0	0.0	0.0	2.65724231392661e-06	0.0	0.0	0.0
Candidatus.Komeilibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203748981255	0.0	0.0	0.0001131605748557	0.0	0.0	2.63660932041395e-05	0.0	0.0	6.18968921570448e-06	0.0	0.0	0.0	0.0	1.05574324324324e-05	1.90411813148888e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.85437637124321e-06	9.76319006978428e-06	1.23833641885491e-05	2.17904564337957e-06	0.0	1.2665121521841e-05	5.75668783208893e-06	5.75735069750304e-06	7.76376418342669e-06	4.53047309465291e-06	3.14578182115601e-06	0.0	7.62157362630662e-06	0.0	1.94852009898482e-05	2.09644045375357e-06	0.0	2.74425969478344e-06	3.43609549596602e-06	4.98944731892048e-06	0.0	0.0	3.15494237497752e-06	0.0	0.0	1.28185955092187e-05	0.0	2.15904846416087e-06	0.0	7.8087054571919e-06	3.10172735196231e-06	3.30416853902884e-06	1.10060158882845e-05	0.0	0.0	3.00049808268173e-06	3.75797159725067e-06	7.97172694177982e-06	0.0	0.0	5.18071633764801e-06
Candidatus.Kuenenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001131605748557	0.0	1.13104685927138e-05	1.31830466020697e-05	0.0	0.0	6.18968921570448e-06	0.0	0.0	0.0	5.60355938091876e-06	0.0	4.76029532872219e-06	0.0	0.0	0.0	0.0	1.63621935156627e-05	0.0	1.1345210314018e-05	6.00811696602109e-06	1.18673906806929e-05	6.53713693013871e-06	8.10668396092578e-06	6.3325607609205e-06	5.75668783208893e-06	1.91911689916768e-06	0.0	2.26523654732645e-06	0.0	2.35716188280663e-06	0.0	0.0	0.0	2.09644045375357e-06	0.0	2.74425969478344e-06	3.43609549596602e-06	4.98944731892048e-06	7.96533486267763e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.55666962456306e-06	0.0	0.0	0.0	0.0	2.20120317765691e-06	3.5592761855949e-06	5.63364412270077e-06	0.0	7.51594319450134e-06	0.0	8.97070168828606e-06	2.49354794469311e-05	2.590358168824e-06
Candidatus.Lloydbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002757859900717	0.0	0.0003281198731269	3.77015619757127e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60355938091876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1345210314018e-05	5.25710234526846e-06	6.19168209427455e-06	1.08952282168978e-06	0.0	0.0	0.0	1.91911689916768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48417097838073e-06	0.0	0.0	6.30988474995504e-06	0.0	0.0	0.0	0.0	2.15904846416087e-06	0.0	1.56174109143838e-06	6.20345470392462e-06	0.0	2.20120317765691e-06	0.0	0.0	0.0	0.0	2.65724231392661e-06	1.79414033765721e-05	0.0	0.0
Candidatus.Kerfeldbacteria	0.0	0.0	0.0	0.0	0.0	0.0007974481658692	0.0	0.0	0.0	0.0	0.0	0.0002757859900717	0.0	0.0	2.26209371854276e-05	2.63660932041395e-05	0.0	1.90694853908672e-06	6.18968921570448e-06	1.6545060472196e-05	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	1.42808859861666e-05	2.23304006073869e-05	0.0	0.0	1.75763913910835e-05	0.0	0.0	2.5308546085117e-05	1.08897120009132e-05	1.08354436649805e-05	7.2634854779319e-06	0.0	0.0	5.75668783208893e-06	0.0	3.88188209171335e-06	2.26523654732645e-06	6.29156364231202e-06	0.0	1.2702622710511e-06	0.0	0.0	4.19288090750714e-06	4.09218882996137e-06	5.48851938956687e-06	0.0	7.48417097838073e-06	1.59306697253553e-05	0.0	3.15494237497752e-06	0.0	2.77842607719579e-06	0.0	0.0	7.55666962456306e-06	6.87391521025588e-06	9.37044654863028e-06	6.20345470392462e-06	6.60833707805768e-06	6.60360953297072e-06	7.11855237118979e-06	0.0	3.00049808268173e-06	3.75797159725067e-06	0.0	1.79414033765721e-05	0.0	7.77107450647201e-06
Candidatus.Terrybacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77015619757127e-06	0.0	1.74620026821636e-06	0.0	6.18968921570448e-06	0.0	0.0	0.0	5.60355938091876e-06	0.0	0.0	0.0	0.0	0.0	8.78819569554175e-06	8.18109675783135e-06	0.0	6.98166788554952e-06	3.37956579338687e-06	6.19168209427455e-06	3.99491701286254e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2702622710511e-06	0.0	0.0	2.09644045375357e-06	0.0	0.0	0.0	0.0	7.96533486267763e-06	0.0	0.0	0.0	0.0	8.54573033947914e-06	0.0	3.23857269624131e-06	0.0	1.56174109143838e-06	3.10172735196231e-06	0.0	2.20120317765691e-06	0.0	5.63364412270077e-06	0.0	0.0	2.65724231392661e-06	0.0	0.0	0.0
Candidatus.Yonathbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002757859900717	0.0	0.0	0.0	0.0	0.0	0.0	1.2379378431409e-05	1.6545060472196e-05	0.0	0.0	0.0	2.11148648648649e-05	9.52059065744439e-06	7.44346686912897e-06	0.0	0.0	4.39409784777087e-06	0.0	0.0	1.3963335771099e-05	7.88565351790269e-06	1.13514171728367e-05	9.80570539520806e-06	0.0	0.0	5.75668783208893e-06	0.0	3.88188209171335e-06	0.0	0.0	0.0	0.0	6.25555180222447e-06	0.0	0.0	0.0	0.0	0.0	2.49472365946024e-06	0.0	0.0	3.15494237497752e-06	0.0	2.77842607719579e-06	4.27286516973957e-06	0.0	1.07952423208044e-06	0.0	0.0	3.10172735196231e-06	0.0	2.20120317765691e-06	0.0	0.0	0.0	0.0	5.31448462785321e-06	0.0	0.0	0.0
Candidatus.Niyogibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54031239514253e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	0.0	0.0	0.0	0.0	0.0	8.18109675783135e-06	0.0	6.10895939985583e-06	6.38362427639741e-06	1.18673906806929e-05	4.72126556065573e-06	0.0	6.3325607609205e-06	0.0	1.91911689916768e-06	3.88188209171335e-06	0.0	0.0	2.35716188280663e-06	1.2702622710511e-06	0.0	0.0	0.0	4.09218882996137e-06	5.48851938956687e-06	3.43609549596602e-06	0.0	0.0	1.95676335686667e-06	0.0	0.0	0.0	4.27286516973957e-06	3.03268322713888e-06	0.0	3.43695760512794e-06	3.12348218287676e-06	6.20345470392462e-06	0.0	2.20120317765691e-06	0.0	5.63364412270077e-06	3.00049808268173e-06	3.75797159725067e-06	0.0	0.0	0.0	0.0
Candidatus.Campbellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003254149040026	0.0	0.0	0.0	0.0004526422994228	0.0003281198731269	7.54031239514253e-06	2.63660932041395e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.60355938091876e-06	0.0	4.76029532872219e-06	7.44346686912897e-06	0.0	0.0	8.78819569554175e-06	8.18109675783135e-06	0.0	3.57810479134413e-05	1.42692777943001e-05	2.83785429320917e-05	1.3437448134174e-05	0.0	0.0	5.75668783208893e-06	0.0	0.0	2.26523654732645e-06	0.0	0.0	1.2702622710511e-06	1.25111036044489e-05	4.87130024746205e-06	0.0	0.0	2.74425969478344e-06	0.0	0.0	7.96533486267763e-06	0.0	3.15494237497752e-06	0.0	2.77842607719579e-06	4.27286516973957e-06	3.03268322713888e-06	2.15904846416087e-06	0.0	1.56174109143838e-06	0.0	3.30416853902884e-06	4.40240635531381e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.590358168824e-06
Candidatus.Colwellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001093732910423	3.77015619757127e-06	2.63660932041395e-05	0.0	1.90694853908672e-06	1.2379378431409e-05	0.0	0.0	0.0	0.0	0.0	4.76029532872219e-06	0.0	0.0	0.0	0.0	8.18109675783135e-06	0.0	7.85437637124321e-06	4.50608772451582e-06	6.70765560213076e-06	1.81587136948297e-06	8.10668396092578e-06	0.0	5.75668783208893e-06	0.0	0.0	0.0	3.14578182115601e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43609549596602e-06	2.49472365946024e-06	0.0	3.91352671373335e-06	0.0	0.0	0.0	0.0	0.0	2.15904846416087e-06	0.0	0.0	0.0	3.30416853902884e-06	2.20120317765691e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Vogelbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008319467554076	0.0	0.0	0.0	0.0	0.0	0.0001093732910423	1.13104685927138e-05	7.90982796124184e-05	0.0	0.0	1.2379378431409e-05	3.30901209443921e-05	0.0	0.0	5.04320344282688e-05	0.0001583614864864	3.80823626297776e-05	2.97738674765159e-05	0.0	0.0	3.95468806299379e-05	4.09054837891568e-05	0.0	1.04725018283243e-05	4.50608772451582e-06	1.34153112042615e-05	3.99491701286254e-06	1.62133679218516e-05	1.89976822827615e-05	1.15133756641779e-05	3.83823379833536e-06	1.55275283668534e-05	1.58566558312852e-05	9.43734546346804e-06	7.07148564841988e-06	7.62157362630662e-06	1.25111036044489e-05	2.92278014847723e-05	8.38576181501429e-06	1.22765664898841e-05	1.64655581687006e-05	1.03082864878981e-05	1.49683419567615e-05	7.16880137640986e-05	1.17405801412e-05	9.46482712493256e-06	5.14842921424673e-06	1.11137043087832e-05	3.41829213579165e-05	2.12287825899721e-05	1.83519119453674e-05	2.40587032358956e-05	1.09321876400687e-05	9.30518205588692e-06	2.31291797732019e-05	8.80481271062763e-06	1.06778285567847e-05	1.69009323681023e-05	1.20019923307269e-05	3.75797159725067e-06	5.31448462785321e-06	2.69121050648582e-05	7.48064383407932e-05	5.18071633764801e-06
Candidatus.Spechtbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203748981255	0.0	0.0	0.0	0.0	7.54031239514253e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05574324324324e-05	0.0	0.0	0.0	0.0003491620111731	4.39409784777087e-06	8.18109675783135e-06	0.0	1.65814612281801e-05	4.50608772451582e-06	7.73960261784319e-06	1.81587136948297e-06	0.0	0.0	0.0	0.0	3.88188209171335e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49472365946024e-06	0.0	0.0	0.0	0.0	0.0	4.27286516973957e-06	0.0	1.07952423208044e-06	0.0	0.0	0.0	3.30416853902884e-06	4.40240635531381e-06	0.0	0.0	0.0	0.0	2.65724231392661e-06	0.0	1.24677397234655e-05	0.0
Candidatus.Brennerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203748981255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7270848569369e-07	3.75507310376318e-07	1.03194701571243e-06	1.45269709558638e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77842607719579e-06	4.27286516973957e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Andersenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.60355938091876e-06	1.05574324324324e-05	0.0	0.0	0.0	0.0	4.39409784777087e-06	0.0	0.0	2.96720885135855e-05	1.08897120009132e-05	9.80349664926804e-06	6.53713693013871e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27286516973957e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03268322713888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Parcubacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005760368663594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.39409784777087e-06	8.18109675783135e-06	0.0	8.7270848569369e-07	2.25304386225791e-06	2.06389403142485e-06	1.81587136948297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25555180222447e-06	0.0	0.0	0.0	2.74425969478344e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.77842607719579e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20120317765691e-06	0.0	0.0	0.0	3.75797159725067e-06	0.0	0.0	0.0	0.0
